start_time,end_time,duration_sec,src_ip,dst_ip,protocol,src_port,dst_port,bytes,packets
2025-09-08 11:08:51.532032,2025-09-08 11:09:13.532032,22,10.0.8.52,172.16.8.75,ICMP,53,3389,49307,36
2025-09-08 23:07:43.532032,2025-09-08 23:08:12.532032,29,10.0.9.97,172.16.7.112,TCP,80,22,992699,926
2025-09-08 09:37:31.532032,2025-09-08 09:38:07.532032,36,10.0.10.162,172.16.10.54,TCP,3389,110,535852,370
2025-09-08 13:12:30.532032,2025-09-08 13:14:21.532032,111,10.0.4.130,172.16.2.236,TCP,110,110,677966,1147
2025-09-09 02:26:17.532032,2025-09-09 02:30:44.532032,267,10.0.10.31,172.16.2.65,ICMP,443,25,243800,278
2025-09-09 08:30:01.532032,2025-09-09 08:32:43.532032,162,10.0.4.166,172.16.6.192,TCP,80,3389,637634,1594
2025-09-09 08:11:01.532032,2025-09-09 08:12:27.532032,86,10.0.5.31,172.16.2.184,TCP,3389,110,847583,8737
2025-09-08 19:01:11.532032,2025-09-08 19:02:06.532032,55,10.0.3.58,172.16.9.124,UDP,443,110,393263,433
2025-09-08 10:33:07.532032,2025-09-08 10:33:48.532032,41,10.0.7.76,172.16.10.215,TCP,3389,22,451322,463
2025-09-08 09:21:46.532032,2025-09-08 09:22:21.532032,35,10.0.7.59,172.16.10.30,TCP,3389,53,298555,253
2025-09-08 22:56:06.532032,2025-09-08 22:58:05.532032,119,10.0.0.72,172.16.8.235,UDP,3389,110,55354,162
2025-09-09 06:20:28.532032,2025-09-09 06:24:28.532032,240,10.0.2.27,172.16.9.131,TCP,53,443,134731,163
2025-09-08 16:19:18.532032,2025-09-08 16:21:03.532032,105,10.0.6.26,172.16.0.36,ICMP,110,22,823061,614
2025-09-09 03:51:06.532032,2025-09-09 03:52:13.532032,67,10.0.8.231,172.16.2.10,TCP,22,22,630634,890
2025-09-08 14:57:18.532032,2025-09-08 14:58:22.532032,64,10.0.1.82,172.16.5.64,UDP,110,53,531082,5710
2025-09-08 15:56:47.532032,2025-09-08 16:00:29.532032,222,10.0.2.183,172.16.3.54,TCP,80,443,966268,2556
2025-09-09 06:12:47.532032,2025-09-09 06:17:46.532032,299,10.0.6.18,172.16.4.160,TCP,80,22,912712,809
2025-09-08 15:19:46.532032,2025-09-08 15:19:56.532032,10,10.0.5.209,172.16.6.253,ICMP,22,110,576787,742
2025-09-08 16:39:39.532032,2025-09-08 16:41:51.532032,132,10.0.7.170,172.16.5.167,UDP,3389,443,880336,2683
2025-09-08 18:00:18.532032,2025-09-08 18:03:03.532032,165,10.0.0.125,172.16.8.112,UDP,80,25,493070,415
2025-09-08 21:05:24.532032,2025-09-08 21:08:23.532032,179,10.0.10.176,172.16.7.108,TCP,80,443,7336,21
2025-09-08 16:31:52.532032,2025-09-08 16:35:07.532032,195,10.0.2.94,172.16.8.205,UDP,22,25,593414,901
2025-09-09 01:21:03.532032,2025-09-09 01:21:51.532032,48,10.0.6.19,172.16.1.60,UDP,110,443,300845,4628
2025-09-08 16:32:37.532032,2025-09-08 16:36:18.532032,221,10.0.4.136,172.16.7.226,TCP,110,25,458961,2467
2025-09-08 13:33:15.532032,2025-09-08 13:37:01.532032,226,10.0.6.248,172.16.3.244,UDP,53,3389,154509,735
2025-09-08 18:20:47.532032,2025-09-08 18:22:54.532032,127,10.0.8.3,172.16.6.43,UDP,22,80,700736,474
2025-09-09 03:37:41.532032,2025-09-09 03:42:04.532032,263,10.0.2.163,172.16.9.90,ICMP,25,443,87505,78
2025-09-09 04:19:48.532032,2025-09-09 04:24:44.532032,296,10.0.7.101,172.16.1.74,UDP,80,22,211321,1870
2025-09-08 23:58:21.532032,2025-09-08 23:58:57.532032,36,10.0.1.233,172.16.4.163,TCP,53,110,61025,54
2025-09-09 00:36:46.532032,2025-09-09 00:39:39.532032,173,10.0.0.31,172.16.3.11,ICMP,25,110,368469,2035
2025-09-09 01:36:11.532032,2025-09-09 01:40:46.532032,275,10.0.8.57,172.16.4.1,ICMP,25,80,543310,562
2025-09-08 10:55:51.532032,2025-09-08 10:59:08.532032,197,10.0.3.216,172.16.5.34,ICMP,53,3389,206674,551
2025-09-08 12:21:03.532032,2025-09-08 12:23:36.532032,153,10.0.9.136,172.16.4.162,TCP,22,3389,646025,2290
2025-09-08 13:14:33.532032,2025-09-08 13:15:09.532032,36,10.0.8.124,172.16.7.85,ICMP,22,80,18320,16
2025-09-09 03:19:18.532032,2025-09-09 03:21:56.532032,158,10.0.7.48,172.16.9.200,TCP,80,22,731995,596
2025-09-08 12:34:11.532032,2025-09-08 12:37:34.532032,203,10.0.7.162,172.16.10.149,ICMP,25,25,859692,4133
2025-09-08 13:00:30.532032,2025-09-08 13:04:28.532032,238,10.0.3.233,172.16.9.78,TCP,80,80,667613,819
2025-09-08 13:04:38.532032,2025-09-08 13:07:18.532032,160,10.0.3.121,172.16.1.141,ICMP,53,110,589938,2201
2025-09-09 01:16:58.532032,2025-09-09 01:18:32.532032,94,10.0.9.59,172.16.0.98,TCP,22,22,788512,743
2025-09-08 09:46:09.532032,2025-09-08 09:46:54.532032,45,10.0.2.226,172.16.5.44,UDP,80,53,811768,730
2025-09-08 09:18:17.532032,2025-09-08 09:19:05.532032,48,10.0.5.231,172.16.8.17,ICMP,110,80,215336,250
2025-09-09 04:40:30.532032,2025-09-09 04:43:18.532032,168,10.0.3.123,172.16.2.157,TCP,53,53,482607,337
2025-09-09 02:48:48.532032,2025-09-09 02:52:26.532032,218,10.0.0.204,172.16.1.49,ICMP,110,25,43722,31
2025-09-08 21:48:12.532032,2025-09-08 21:48:32.532032,20,10.0.9.191,172.16.1.155,TCP,80,443,369186,467
2025-09-08 18:31:40.532032,2025-09-08 18:33:42.532032,122,10.0.10.208,172.16.1.189,ICMP,25,443,33681,26
2025-09-09 05:13:55.532032,2025-09-09 05:15:12.532032,77,10.0.7.244,172.16.4.127,ICMP,25,22,982293,1232
2025-09-09 00:47:25.532032,2025-09-09 00:52:18.532032,293,10.0.2.46,172.16.2.77,UDP,3389,80,683572,676
2025-09-09 00:20:45.532032,2025-09-09 00:25:21.532032,276,10.0.6.203,172.16.2.60,UDP,3389,80,340652,748
2025-09-08 22:58:04.532032,2025-09-08 22:59:11.532032,67,10.0.4.207,172.16.7.163,ICMP,80,22,15596,22
2025-09-08 13:16:22.532032,2025-09-08 13:21:19.532032,297,10.0.5.108,172.16.10.58,TCP,53,110,308216,246
2025-09-09 06:26:42.532032,2025-09-09 06:29:17.532032,155,10.0.5.182,172.16.8.151,UDP,443,3389,525589,415
2025-09-09 04:49:23.532032,2025-09-09 04:50:50.532032,87,10.0.10.187,172.16.7.173,UDP,22,25,608110,7697
2025-09-09 04:31:06.532032,2025-09-09 04:32:25.532032,79,10.0.3.203,172.16.8.245,UDP,3389,25,709430,572
2025-09-09 01:34:03.532032,2025-09-09 01:35:27.532032,84,10.0.1.16,172.16.2.122,TCP,53,53,783415,630
2025-09-09 04:19:16.532032,2025-09-09 04:19:54.532032,38,10.0.1.254,172.16.0.91,TCP,3389,80,86416,111
2025-09-08 10:07:58.532032,2025-09-08 10:11:27.532032,209,10.0.4.172,172.16.10.126,TCP,53,53,629167,1026
2025-09-09 04:44:00.532032,2025-09-09 04:44:26.532032,26,10.0.10.125,172.16.4.74,ICMP,53,80,831626,597
2025-09-08 09:32:01.532032,2025-09-08 09:35:55.532032,234,10.0.3.199,172.16.5.37,ICMP,110,80,163547,412
2025-09-09 02:15:32.532032,2025-09-09 02:16:44.532032,72,10.0.0.90,172.16.7.184,UDP,22,3389,51061,40
2025-09-08 11:59:40.532032,2025-09-08 12:01:01.532032,81,10.0.10.70,172.16.3.204,TCP,110,110,279295,457
2025-09-08 16:16:33.532032,2025-09-08 16:17:53.532032,80,10.0.6.158,172.16.4.45,TCP,22,110,403247,971
2025-09-08 17:44:31.532032,2025-09-08 17:47:23.532032,172,10.0.10.180,172.16.4.174,UDP,110,22,215424,214
2025-09-09 02:02:49.532032,2025-09-09 02:06:26.532032,217,10.0.10.62,172.16.2.182,TCP,80,53,593517,2673
2025-09-09 06:42:39.532032,2025-09-09 06:42:46.532032,7,10.0.0.246,172.16.0.218,ICMP,443,110,835395,736
2025-09-08 14:03:17.532032,2025-09-08 14:03:40.532032,23,10.0.8.219,172.16.6.233,UDP,22,22,957975,912
2025-09-09 08:20:34.532032,2025-09-09 08:24:18.532032,224,10.0.2.126,172.16.7.115,ICMP,53,80,718783,2380
2025-09-08 13:12:51.532032,2025-09-08 13:17:03.532032,252,10.0.9.167,172.16.10.100,UDP,3389,22,437892,899
2025-09-08 21:33:59.532032,2025-09-08 21:34:02.532032,3,10.0.6.168,172.16.0.233,ICMP,3389,53,57895,55
2025-09-09 06:13:38.532032,2025-09-09 06:16:02.532032,144,10.0.10.252,172.16.7.119,UDP,443,25,279994,1314
2025-09-09 08:07:42.532032,2025-09-09 08:12:28.532032,286,10.0.3.41,172.16.0.63,UDP,53,110,623853,547
2025-09-08 14:38:16.532032,2025-09-08 14:39:00.532032,44,10.0.3.208,172.16.7.182,UDP,80,53,867311,5101
2025-09-09 01:51:00.532032,2025-09-09 01:52:58.532032,118,10.0.7.196,172.16.7.60,UDP,22,443,284020,341
2025-09-08 09:24:38.532032,2025-09-08 09:26:51.532032,133,10.0.0.18,172.16.1.44,TCP,80,22,979919,3683
2025-09-08 22:22:36.532032,2025-09-08 22:23:15.532032,39,10.0.3.149,172.16.0.6,ICMP,53,53,344782,1209
2025-09-09 08:28:01.532032,2025-09-09 08:32:53.532032,292,10.0.9.74,172.16.9.117,UDP,25,110,575195,488
2025-09-08 08:51:49.532032,2025-09-08 08:55:43.532032,234,10.0.6.48,172.16.9.106,TCP,3389,22,371091,2811
2025-09-08 11:24:13.532032,2025-09-08 11:28:21.532032,248,10.0.0.36,172.16.6.190,ICMP,25,22,473129,445
2025-09-08 23:27:54.532032,2025-09-08 23:29:04.532032,70,10.0.9.68,172.16.8.165,UDP,25,25,382628,388
2025-09-08 20:57:55.532032,2025-09-08 20:58:14.532032,19,10.0.6.103,172.16.3.250,UDP,53,53,437348,448
2025-09-08 12:43:45.532032,2025-09-08 12:46:51.532032,186,10.0.3.88,172.16.5.52,UDP,443,443,569137,2776
2025-09-08 11:01:18.532032,2025-09-08 11:02:25.532032,67,10.0.4.223,172.16.3.215,TCP,80,443,625893,541
2025-09-09 02:55:19.532032,2025-09-09 02:56:59.532032,100,10.0.3.205,172.16.2.87,UDP,22,443,466202,438
2025-09-08 15:19:27.532032,2025-09-08 15:23:51.532032,264,10.0.10.30,172.16.6.213,TCP,110,53,32193,152
2025-09-08 18:51:18.532032,2025-09-08 18:53:28.532032,130,10.0.5.51,172.16.0.225,UDP,443,25,551484,5570
2025-09-08 15:51:34.532032,2025-09-08 15:52:49.532032,75,10.0.10.44,172.16.7.132,UDP,53,3389,443135,399
2025-09-09 08:13:06.532032,2025-09-09 08:16:01.532032,175,10.0.2.250,172.16.2.193,UDP,3389,80,886993,5874
2025-09-08 21:23:54.532032,2025-09-08 21:27:05.532032,191,10.0.4.56,172.16.9.53,UDP,53,22,173388,222
2025-09-08 14:36:42.532032,2025-09-08 14:37:57.532032,75,10.0.7.59,172.16.3.183,TCP,3389,443,618455,2483
2025-09-08 10:31:00.532032,2025-09-08 10:35:37.532032,277,10.0.7.164,172.16.5.39,UDP,3389,80,627560,6338
2025-09-09 01:19:01.532032,2025-09-09 01:22:27.532032,206,10.0.7.187,172.16.3.106,TCP,3389,22,708632,638
2025-09-09 03:53:55.532032,2025-09-09 03:57:30.532032,215,10.0.5.10,172.16.7.143,UDP,443,3389,172192,120
2025-09-08 15:33:45.532032,2025-09-08 15:35:23.532032,98,10.0.9.93,172.16.5.66,ICMP,80,25,595582,1098
2025-09-08 14:52:27.532032,2025-09-08 14:53:19.532032,52,10.0.1.49,172.16.6.50,ICMP,3389,22,728759,5520
2025-09-08 10:26:35.532032,2025-09-08 10:28:51.532032,136,10.0.9.14,172.16.1.71,TCP,443,443,121735,111
2025-09-09 01:51:15.532032,2025-09-09 01:52:06.532032,51,10.0.8.36,172.16.0.126,UDP,25,80,633640,8800
2025-09-08 22:37:38.532032,2025-09-08 22:38:57.532032,79,10.0.8.61,172.16.6.173,UDP,110,3389,543343,467
2025-09-09 03:05:38.532032,2025-09-09 03:10:34.532032,296,10.0.6.215,172.16.6.105,UDP,25,53,719452,557
2025-09-09 05:10:16.532032,2025-09-09 05:13:14.532032,178,10.0.8.168,172.16.5.181,TCP,110,110,836539,724
2025-09-08 12:39:06.532032,2025-09-08 12:41:24.532032,138,10.0.0.85,172.16.10.147,ICMP,25,443,600700,696
2025-09-09 00:16:34.532032,2025-09-09 00:20:41.532032,247,10.0.1.153,172.16.1.127,ICMP,53,25,560627,2775
2025-09-08 12:08:54.532032,2025-09-08 12:11:04.532032,130,10.0.4.6,172.16.10.173,UDP,80,25,6216,6
2025-09-09 08:01:55.532032,2025-09-09 08:05:26.532032,211,10.0.5.162,172.16.3.215,TCP,22,25,207741,223
2025-09-08 09:56:29.532032,2025-09-08 09:57:12.532032,43,10.0.6.254,172.16.9.23,UDP,25,80,906230,668
2025-09-09 01:55:46.532032,2025-09-09 01:57:21.532032,95,10.0.10.45,172.16.8.24,UDP,110,3389,574457,584
2025-09-09 02:41:13.532032,2025-09-09 02:45:08.532032,235,10.0.3.99,172.16.6.175,TCP,22,110,769626,631
2025-09-09 07:35:37.532032,2025-09-09 07:36:07.532032,30,10.0.4.58,172.16.1.5,UDP,53,443,233681,231
2025-09-08 18:29:29.532032,2025-09-08 18:31:50.532032,141,10.0.5.174,172.16.6.251,UDP,443,22,779002,605
2025-09-08 21:11:16.532032,2025-09-08 21:12:50.532032,94,10.0.2.114,172.16.5.94,UDP,22,53,431722,1769
2025-09-09 01:03:44.532032,2025-09-09 01:03:57.532032,13,10.0.5.12,172.16.1.27,UDP,443,22,594607,835
2025-09-09 05:42:00.532032,2025-09-09 05:45:26.532032,206,10.0.0.85,172.16.8.175,UDP,3389,110,35771,40
2025-09-08 20:50:39.532032,2025-09-08 20:55:18.532032,279,10.0.1.53,172.16.4.109,TCP,110,53,395885,801
2025-09-09 07:56:43.532032,2025-09-09 08:00:20.532032,217,10.0.6.9,172.16.0.115,UDP,25,443,126355,351
2025-09-08 13:24:04.532032,2025-09-08 13:24:47.532032,43,10.0.6.55,172.16.0.61,UDP,53,3389,751379,577
2025-09-08 19:04:25.532032,2025-09-08 19:05:18.532032,53,10.0.8.65,172.16.3.63,UDP,25,25,549567,605
2025-09-09 01:19:49.532032,2025-09-09 01:23:00.532032,191,10.0.5.106,172.16.0.254,TCP,110,53,45031,39
2025-09-08 22:08:41.532032,2025-09-08 22:11:44.532032,183,10.0.9.39,172.16.10.202,UDP,22,443,481568,821
2025-09-09 01:48:19.532032,2025-09-09 01:51:41.532032,202,10.0.4.175,172.16.10.182,TCP,443,80,609048,713
2025-09-09 04:04:11.532032,2025-09-09 04:09:02.532032,291,10.0.0.234,172.16.7.193,TCP,443,53,666027,4086
2025-09-08 11:35:14.532032,2025-09-08 11:39:13.532032,239,10.0.5.231,172.16.6.113,UDP,22,53,582591,2044
2025-09-09 02:06:16.532032,2025-09-09 02:09:41.532032,205,10.0.5.136,172.16.3.120,UDP,110,3389,429553,341
2025-09-09 07:29:25.532032,2025-09-09 07:33:21.532032,236,10.0.9.252,172.16.7.82,UDP,25,53,330086,550
2025-09-09 03:31:22.532032,2025-09-09 03:32:43.532032,81,10.0.9.148,172.16.10.126,UDP,110,3389,308197,227
2025-09-08 23:58:16.532032,2025-09-08 23:59:35.532032,79,10.0.7.26,172.16.3.176,UDP,110,3389,945173,849
2025-09-08 21:49:19.532032,2025-09-08 21:49:26.532032,7,10.0.1.245,172.16.3.166,ICMP,22,22,400501,2064
2025-09-08 13:49:22.532032,2025-09-08 13:50:20.532032,58,10.0.5.135,172.16.9.108,TCP,25,22,981472,690
2025-09-09 07:24:41.532032,2025-09-09 07:25:24.532032,43,10.0.1.160,172.16.8.6,UDP,80,110,411011,276
2025-09-09 07:30:12.532032,2025-09-09 07:33:05.532032,173,10.0.5.33,172.16.7.2,TCP,25,80,355865,1257
2025-09-08 11:20:03.532032,2025-09-08 11:20:37.532032,34,10.0.1.155,172.16.4.212,ICMP,110,53,793784,1091
2025-09-09 06:41:53.532032,2025-09-09 06:42:01.532032,8,10.0.10.197,172.16.4.187,TCP,22,22,718729,946
2025-09-08 14:36:53.532032,2025-09-08 14:37:51.532032,58,10.0.6.56,172.16.9.36,ICMP,53,25,325655,301
2025-09-09 00:15:48.532032,2025-09-09 00:17:22.532032,94,10.0.5.218,172.16.8.145,UDP,22,53,668533,458
2025-09-08 23:46:16.532032,2025-09-08 23:50:46.532032,270,10.0.1.160,172.16.2.5,ICMP,22,110,497842,4485
2025-09-08 18:33:51.532032,2025-09-08 18:35:57.532032,126,10.0.10.56,172.16.8.249,UDP,80,110,531922,737
2025-09-08 12:21:46.532032,2025-09-08 12:23:07.532032,81,10.0.7.139,172.16.6.177,ICMP,53,22,606625,1238
2025-09-08 08:50:07.532032,2025-09-08 08:50:12.532032,5,10.0.4.27,172.16.3.27,UDP,443,22,192650,1632
2025-09-09 01:25:52.532032,2025-09-09 01:29:35.532032,223,10.0.9.84,172.16.2.63,ICMP,25,3389,732222,950
2025-09-08 20:17:19.532032,2025-09-08 20:19:45.532032,146,10.0.4.53,172.16.7.86,UDP,110,53,293327,566
2025-09-09 02:14:49.532032,2025-09-09 02:15:19.532032,30,10.0.3.115,172.16.5.75,UDP,22,80,51423,38
2025-09-09 07:19:58.532032,2025-09-09 07:22:46.532032,168,10.0.2.252,172.16.1.61,ICMP,3389,53,513183,376
2025-09-08 15:56:29.532032,2025-09-08 15:56:44.532032,15,10.0.5.32,172.16.2.166,ICMP,22,53,258517,685
2025-09-09 03:30:41.532032,2025-09-09 03:31:00.532032,19,10.0.4.238,172.16.0.85,ICMP,80,25,531485,552
2025-09-08 09:18:35.532032,2025-09-08 09:21:17.532032,162,10.0.2.134,172.16.7.234,UDP,80,22,634647,1333
2025-09-09 05:31:40.532032,2025-09-09 05:33:04.532032,84,10.0.6.159,172.16.2.55,UDP,3389,110,975120,1106
2025-09-08 08:37:46.532032,2025-09-08 08:40:35.532032,169,10.0.0.99,172.16.6.141,TCP,443,22,711301,1245
2025-09-09 02:07:23.532032,2025-09-09 02:11:20.532032,237,10.0.0.152,172.16.2.143,TCP,3389,53,230887,4197
2025-09-08 16:22:30.532032,2025-09-08 16:22:47.532032,17,10.0.4.43,172.16.9.171,UDP,80,25,171154,687
2025-09-08 23:00:09.532032,2025-09-08 23:04:35.532032,266,10.0.6.12,172.16.3.250,TCP,25,53,682640,2615
2025-09-08 09:13:58.532032,2025-09-08 09:18:55.532032,297,10.0.1.48,172.16.6.192,TCP,443,53,270618,250
2025-09-08 22:06:10.532032,2025-09-08 22:06:16.532032,6,10.0.7.100,172.16.3.98,ICMP,22,110,641791,459
2025-09-09 06:29:20.532032,2025-09-09 06:31:43.532032,143,10.0.5.57,172.16.5.103,TCP,3389,22,67802,50
2025-09-08 09:23:27.532032,2025-09-08 09:28:15.532032,288,10.0.4.247,172.16.9.204,UDP,25,22,98479,76
2025-09-09 00:48:42.532032,2025-09-09 00:48:49.532032,7,10.0.4.40,172.16.7.23,UDP,25,25,808539,2323
2025-09-09 02:23:51.532032,2025-09-09 02:28:43.532032,292,10.0.1.149,172.16.5.107,TCP,25,443,434769,407
2025-09-09 01:04:41.532032,2025-09-09 01:06:06.532032,85,10.0.9.116,172.16.4.14,TCP,53,22,737764,1475
2025-09-08 13:50:47.532032,2025-09-08 13:54:24.532032,217,10.0.10.192,172.16.10.86,TCP,80,22,59782,102
2025-09-08 20:28:47.532032,2025-09-08 20:31:38.532032,171,10.0.6.184,172.16.7.42,UDP,22,80,236267,206
2025-09-08 21:39:33.532032,2025-09-08 21:40:29.532032,56,10.0.2.81,172.16.7.85,ICMP,3389,53,139605,198
2025-09-08 14:17:24.532032,2025-09-08 14:20:47.532032,203,10.0.1.29,172.16.8.215,UDP,53,110,707516,586
2025-09-09 03:44:14.532032,2025-09-09 03:46:43.532032,149,10.0.1.254,172.16.3.227,TCP,80,3389,2487,3
2025-09-08 18:50:18.532032,2025-09-08 18:54:33.532032,255,10.0.6.81,172.16.9.80,TCP,80,53,639498,4125
2025-09-09 00:34:48.532032,2025-09-09 00:36:10.532032,82,10.0.1.135,172.16.9.192,ICMP,22,3389,228425,189
2025-09-09 04:50:21.532032,2025-09-09 04:54:08.532032,227,10.0.7.71,172.16.7.32,ICMP,110,110,386251,1192
2025-09-08 15:42:59.532032,2025-09-08 15:47:54.532032,295,10.0.10.183,172.16.9.228,UDP,53,110,7037,6
2025-09-08 09:42:39.532032,2025-09-08 09:44:03.532032,84,10.0.7.156,172.16.9.173,TCP,80,443,164792,1194
2025-09-09 00:19:13.532032,2025-09-09 00:19:44.532032,31,10.0.4.205,172.16.6.63,ICMP,110,25,101705,916
2025-09-08 18:18:11.532032,2025-09-08 18:19:05.532032,54,10.0.9.110,172.16.7.226,ICMP,80,443,24627,82
2025-09-09 02:37:30.532032,2025-09-09 02:40:31.532032,181,10.0.7.151,172.16.10.70,TCP,25,80,404695,484
2025-09-08 09:20:41.532032,2025-09-08 09:22:11.532032,90,10.0.0.131,172.16.8.198,ICMP,3389,22,4626,10
2025-09-08 22:23:39.532032,2025-09-08 22:27:12.532032,213,10.0.6.90,172.16.8.183,ICMP,443,443,401620,531
2025-09-09 04:09:06.532032,2025-09-09 04:13:26.532032,260,10.0.9.99,172.16.8.225,UDP,25,3389,863017,2431
2025-09-09 07:18:27.532032,2025-09-09 07:21:17.532032,170,10.0.7.36,172.16.3.125,UDP,80,22,634198,1363
2025-09-08 13:24:20.532032,2025-09-08 13:26:42.532032,142,10.0.0.124,172.16.5.109,TCP,53,80,431792,310
2025-09-09 07:05:03.532032,2025-09-09 07:05:30.532032,27,10.0.0.84,172.16.5.95,TCP,25,53,397574,271
2025-09-09 08:04:05.532032,2025-09-09 08:05:01.532032,56,10.0.3.83,172.16.1.7,TCP,80,22,93585,64
2025-09-09 03:12:31.532032,2025-09-09 03:14:45.532032,134,10.0.7.97,172.16.9.57,ICMP,443,443,150229,351
2025-09-08 17:37:37.532032,2025-09-08 17:40:25.532032,168,10.0.7.245,172.16.6.80,TCP,443,3389,951430,3410
2025-09-08 16:34:07.532032,2025-09-08 16:38:59.532032,292,10.0.8.216,172.16.6.26,ICMP,25,443,680662,468
2025-09-09 02:57:13.532032,2025-09-09 03:00:29.532032,196,10.0.0.252,172.16.2.73,ICMP,110,25,459903,468
2025-09-09 07:36:35.532032,2025-09-09 07:37:47.532032,72,10.0.3.187,172.16.8.160,ICMP,443,25,92402,751
2025-09-08 20:40:20.532032,2025-09-08 20:41:51.532032,91,10.0.7.93,172.16.2.192,TCP,110,443,111404,86
2025-09-08 10:36:04.532032,2025-09-08 10:37:41.532032,97,10.0.7.181,172.16.4.165,ICMP,25,443,273619,230
2025-09-08 20:46:17.532032,2025-09-08 20:48:42.532032,145,10.0.3.58,172.16.0.58,UDP,22,25,701341,1010
2025-09-08 18:50:11.532032,2025-09-08 18:53:33.532032,202,10.0.9.118,172.16.1.62,TCP,3389,80,792771,10570
2025-09-08 14:09:33.532032,2025-09-08 14:13:20.532032,227,10.0.3.94,172.16.9.50,ICMP,443,25,381947,1872
2025-09-09 03:55:55.532032,2025-09-09 03:56:48.532032,53,10.0.9.177,172.16.8.2,ICMP,25,22,765312,792
2025-09-08 10:51:16.532032,2025-09-08 10:53:18.532032,122,10.0.5.54,172.16.1.95,TCP,22,3389,552564,2606
2025-09-08 10:03:03.532032,2025-09-08 10:04:01.532032,58,10.0.1.172,172.16.10.199,ICMP,25,3389,405305,1360
2025-09-08 09:01:39.532032,2025-09-08 09:06:34.532032,295,10.0.7.223,172.16.3.125,UDP,3389,80,227986,159
2025-09-08 12:20:58.532032,2025-09-08 12:23:24.532032,146,10.0.8.50,172.16.2.2,ICMP,80,53,109577,103
2025-09-09 00:27:22.532032,2025-09-09 00:27:23.532032,1,10.0.7.15,172.16.8.200,ICMP,443,80,807157,2882
2025-09-08 11:47:48.532032,2025-09-08 11:51:36.532032,228,10.0.1.35,172.16.9.232,UDP,443,443,896512,745
2025-09-09 03:32:15.532032,2025-09-09 03:34:22.532032,127,10.0.10.253,172.16.0.253,UDP,22,443,456024,486
2025-09-09 07:22:52.532032,2025-09-09 07:27:13.532032,261,10.0.10.184,172.16.0.135,TCP,80,443,379127,2178
2025-09-09 08:35:15.532032,2025-09-09 08:36:25.532032,70,10.0.9.87,172.16.0.235,UDP,80,443,635190,608
2025-09-08 09:39:28.532032,2025-09-08 09:42:28.532032,180,10.0.1.180,172.16.3.63,TCP,22,443,366253,1317
2025-09-08 14:53:25.532032,2025-09-08 14:56:07.532032,162,10.0.1.127,172.16.2.68,ICMP,3389,80,860724,1242
2025-09-08 14:42:29.532032,2025-09-08 14:44:02.532032,93,10.0.9.123,172.16.1.100,UDP,80,443,149210,375
2025-09-08 11:12:07.532032,2025-09-08 11:15:13.532032,186,10.0.5.188,172.16.0.82,TCP,3389,110,981435,1066
2025-09-08 19:13:39.532032,2025-09-08 19:17:50.532032,251,10.0.3.49,172.16.2.52,TCP,80,443,913880,1017
2025-09-08 18:50:37.532032,2025-09-08 18:52:38.532032,121,10.0.4.94,172.16.9.20,ICMP,110,3389,696344,789
2025-09-08 19:48:30.532032,2025-09-08 19:49:30.532032,60,10.0.2.225,172.16.1.127,TCP,22,3389,314416,467
2025-09-08 15:19:01.532032,2025-09-08 15:20:54.532032,113,10.0.0.165,172.16.6.101,UDP,53,80,728704,563
2025-09-08 13:57:13.532032,2025-09-08 14:00:16.532032,183,10.0.1.159,172.16.10.27,ICMP,80,110,951649,1663
2025-09-08 18:44:49.532032,2025-09-08 18:45:07.532032,18,10.0.6.167,172.16.8.141,TCP,3389,80,617097,459
2025-09-08 23:29:26.532032,2025-09-08 23:32:13.532032,167,10.0.0.1,172.16.2.170,UDP,25,443,890385,1886
2025-09-09 05:30:34.532032,2025-09-09 05:31:49.532032,75,10.0.3.131,172.16.2.121,TCP,22,3389,382531,443
2025-09-09 01:11:22.532032,2025-09-09 01:15:19.532032,237,10.0.9.208,172.16.8.119,UDP,22,25,646618,709
2025-09-09 07:12:02.532032,2025-09-09 07:15:50.532032,228,10.0.7.24,172.16.8.17,ICMP,110,80,324500,398
2025-09-08 09:50:41.532032,2025-09-08 09:53:13.532032,152,10.0.10.105,172.16.4.31,ICMP,25,443,672537,1305
2025-09-09 02:30:07.532032,2025-09-09 02:32:23.532032,136,10.0.0.112,172.16.9.7,UDP,53,110,357789,324
2025-09-09 00:08:58.532032,2025-09-09 00:10:05.532032,67,10.0.7.188,172.16.10.219,ICMP,3389,25,534299,502
2025-09-09 04:02:10.532032,2025-09-09 04:06:20.532032,250,10.0.6.239,172.16.9.173,TCP,3389,443,123426,98
2025-09-08 11:26:02.532032,2025-09-08 11:28:10.532032,128,10.0.2.39,172.16.3.168,ICMP,25,22,711135,633
2025-09-09 04:50:42.532032,2025-09-09 04:51:15.532032,33,10.0.10.164,172.16.5.162,UDP,3389,22,267956,301
2025-09-09 06:12:34.532032,2025-09-09 06:16:39.532032,245,10.0.4.116,172.16.7.224,ICMP,25,110,255666,249
2025-09-08 16:37:25.532032,2025-09-08 16:38:18.532032,53,10.0.4.4,172.16.2.43,UDP,22,25,989912,799
2025-09-09 06:33:19.532032,2025-09-09 06:36:48.532032,209,10.0.9.21,172.16.5.212,UDP,80,22,985239,1759
2025-09-08 21:31:44.532032,2025-09-08 21:34:51.532032,187,10.0.7.122,172.16.0.174,TCP,80,25,291076,1440
